p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TPBG	6.19107936589583e-15	-0.701117760354836	0.544	0.551	2.02683556280698e-10
AMZ2	6.79759815834997e-15	0.267423051981796	0.317	0.229	2.22539768508061e-10
MFN1	8.17674981896197e-15	0.284919958693705	0.343	0.249	2.67690435573177e-10
RHOG	1.02493004269178e-14	0.397511929454399	0.279	0.198	3.35541597376436e-10
ZMPSTE24	1.08447979536688e-14	0.297292222503494	0.32	0.232	3.55036995407209e-10
PAM	1.13316546141886e-14	-0.825152440599154	0.321	0.373	3.70975708759306e-10
EEF1A2	1.25007061392235e-14	0.263810085918137	0.367	0.271	4.09248117585897e-10
IRAK3	1.68518205371734e-14	-0.992237634304895	0.385	0.423	5.51694900745984e-10
COMMD5	2.07626209924454e-14	0.268845334130063	0.259	0.178	6.79726686050677e-10
TBC1D10B	2.16729066355788e-14	0.275975048393863	0.271	0.188	7.09527617435579e-10
TSTA3	2.25106119581146e-14	0.33261596623832	0.274	0.192	7.36952414284756e-10
TMEM223	3.41822163812172e-14	0.296403416379702	0.344	0.252	1.11905739988829e-09
FAM105B	3.78979997803437e-14	0.257904591637274	0.252	0.172	1.24070471680889e-09
OGDH	6.94138461328026e-14	0.2710102237844	0.272	0.191	2.27247049469569e-09
ENOSF1	7.75891631508832e-14	-0.890164802826801	0.469	0.49	2.54011402323361e-09
SPR	8.04497205164194e-14	0.254969646253317	0.297	0.212	2.63376295026654e-09
CST3	8.14760698972007e-14	-0.343794003015912	0.824	0.728	2.66736357629456e-09
SPAG16	8.21177346959684e-14	0.277082197936717	0.292	0.207	2.68837039847661e-09
SLC39A14	1.2968371820255e-13	-0.560158609000789	0.641	0.621	4.2455855665151e-09
MAPKAPK3	1.54047199648324e-13	0.294381774307438	0.272	0.191	5.04319722208682e-09
LOXL2	1.81707849189211e-13	-0.405670250774469	0.841	0.795	5.94875156675638e-09
CDC26	4.41180982888341e-13	0.265436883119642	0.34	0.251	1.44433830177985e-08
MRFAP1L1	4.83554982272418e-13	0.282332337771355	0.258	0.182	1.58306230096344e-08
FAM26F	5.35587494962149e-13	0.310684922360384	0.318	0.232	1.75340634100708e-08
ZDHHC4	5.3824711471414e-13	0.30012833602101	0.302	0.219	1.76211340415115e-08
RABAC1	5.57521535771693e-13	-0.550731500209835	0.563	0.549	1.82521400380937e-08
CEBPB	8.59428344131741e-13	-0.448371831461236	0.728	0.682	2.8135965130185e-08
CCDC14	1.06373497744425e-12	-0.376895902629631	0.35	0.247	3.48245556915698e-08
GNPDA2	1.0666193230678e-12	0.27158069429669	0.25	0.177	3.49189833985935e-08
SNAPC5	1.14425299556089e-12	0.326234139179915	0.253	0.179	3.74605545686725e-08
HRSP12	1.42039237688175e-12	0.300679484486946	0.287	0.207	4.65008056343546e-08
SELM	1.58604720038481e-12	-0.566020300342631	0.544	0.535	5.1924013246198e-08
USB1	1.7336734262692e-12	0.267804987505675	0.299	0.217	5.6757000629201e-08
MPC1	2.15155487293814e-12	0.365299781751597	0.28	0.203	7.04376034302489e-08
PNISR	4.16565219882523e-12	-0.720062087363791	0.665	0.632	1.3637512168514e-07
LAMP2	5.70592111786998e-12	-0.599350528574326	0.49	0.505	1.86800445556828e-07
ZMIZ1-AS1	5.88856293320916e-12	-1.01988700130816	0.218	0.271	1.92779773307402e-07
STAMBP	8.26216410309479e-12	0.261305368529042	0.31	0.228	2.70486728407117e-07
CYB561A3	1.0069240091155e-11	-0.524807502456169	0.538	0.544	3.29646782104232e-07
RAB4A	1.23172375232916e-11	0.255832574262725	0.312	0.232	4.03241722037521e-07
TEX264	1.4264958655909e-11	0.283874258553046	0.337	0.252	4.67006216477149e-07
FAM20C	1.73798473606351e-11	-0.752482180937124	0.386	0.416	5.68981442892471e-07
C1orf63	1.80393030254913e-11	-1.10850846964922	0.28	0.32	5.90570702448533e-07
HEXA	2.65929226410337e-11	-0.851248862998122	0.327	0.364	8.70599101422162e-07
QSOX1	5.26015607792409e-11	-0.718186129271523	0.582	0.563	1.72206989679079e-06
GNS	7.17301931293716e-11	-0.5849347409995	0.483	0.493	2.34830306266937e-06
STC1	8.04229184761913e-11	-0.275569433276567	0.919	0.865	2.63288550507355e-06
LIF	9.31081622737569e-11	-0.974395761472224	0.265	0.31	3.04817501651825e-06
DGCR8	1.14482176745312e-10	-0.273291987016714	0.313	0.228	3.74791750228804e-06
NPC1	1.21679150501327e-10	-0.69289977931546	0.454	0.469	3.98353202911244e-06
SERPINE1	1.52493655606017e-10	-0.369863390012156	0.894	0.84	4.99233729722978e-06
LAMP1	1.8940403756999e-10	-0.585295854317026	0.568	0.556	6.20070938196632e-06
CPM	2.12610125428293e-10	-0.99047783127228	0.338	0.369	6.96043028627145e-06
CYB5D2	2.84698222514743e-10	0.310705691757209	0.262	0.199	9.32045040868765e-06
PXDN	5.41516872738351e-10	-0.896822655309604	0.352	0.379	1.77281793797081e-05
GYPC	6.86810799171133e-10	-0.427977257476202	0.797	0.7	2.24848119432646e-05
ZKSCAN1	9.35354103033553e-10	-0.663795772172664	0.5	0.503	3.06216226251125e-05
WDR13	1.1731498677113e-09	0.310333221923674	0.268	0.2	3.84065803691327e-05
ITGA5	1.27788691230321e-09	-0.503198217251203	0.653	0.619	4.18354617349825e-05
RRBP1	1.28363568195474e-09	-0.312126184672791	0.865	0.816	4.20236649558342e-05
COL1A1	1.74145420543655e-09	-0.548968074440044	0.796	0.745	5.70117277775819e-05
ARHGAP24	2.84513446402841e-09	-1.14545425209574	0.294	0.324	9.31440120833621e-05
IL36B	3.70389049699383e-09	-0.514416261818197	0.459	0.477	0.000121257967090584
POLR2J3	3.85213543783295e-09	-0.994844820427349	0.381	0.396	0.000126111209963775
TFPI	4.04054291274265e-09	-0.605033562700423	0.575	0.551	0.000132279293877369
ITGA3	7.53640776975399e-09	-0.523275263698045	0.76	0.699	0.000246726917566206
LAMB3	8.26134470041316e-09	-0.807926721832111	0.458	0.469	0.000270459902802126
MT1X	8.86453457643949e-09	-0.624042011491842	0.645	0.59	0.000290207132963476
SCPEP1	1.63388625756619e-08	-0.617411991295824	0.433	0.446	0.00053490168300202
PSD3	1.86406003546942e-08	-0.6512597915602	0.447	0.456	0.000610255974411978
ANKRD12	2.35325850983713e-08	-0.721058251574705	0.514	0.5	0.00077040977095048
MXD4	2.51515684762956e-08	-0.727322144668072	0.208	0.25	0.000823412048776966
CCNL1	4.53210882304132e-08	-1.06032680573713	0.314	0.338	0.00148372178648727
PCYOX1	5.98683964213454e-08	-0.595273150320926	0.428	0.44	0.00195997156204201
ITM2B	7.9547469096458e-08	-0.355118842103208	0.738	0.671	0.00260422504327984
SLFN5	1.33943812364168e-07	-0.64871323808904	0.389	0.406	0.00438505252917812
SRSF10	1.75727409636876e-07	-0.33812178097824	0.325	0.247	0.00575296393669204
LGALS3BP	1.87541413081609e-07	-0.441903938520526	0.642	0.611	0.00613973078146572
CXCL1	2.83885150803454e-07	-0.310263836328169	0.317	0.245	0.00929383206700347
CD109	5.68752220856994e-07	-0.681445563669795	0.485	0.472	0.0186198102064163
PLOD2	6.00603123054894e-07	-0.336875291601934	0.833	0.763	0.0196625450425711
LAMB1	6.36933658952475e-07	-0.289209288924959	0.363	0.281	0.0208519341267861
GBA	7.7280664446499e-07	-0.602123709546594	0.388	0.398	0.0253001439264949
RBM12B	1.01395417150429e-06	-0.351463189973531	0.265	0.201	0.0331948316667075
OSMR	1.18785285131267e-06	-0.633518503903662	0.402	0.413	0.0388879266462743
PNRC1	1.36360402071263e-06	-0.551217804279339	0.349	0.366	0.04464166843009
NEU1	1.43085548211163e-06	-0.478510766602325	0.441	0.441	0.0468433467733706
ZMAT3	1.83047178841915e-06	-0.6334343483903	0.303	0.326	0.059925985409266
PRPF38B	2.15159610571761e-06	-0.275050135830368	0.532	0.427	0.0704389533089829
SLC16A3	2.31179756290491e-06	-0.269706898452099	0.84	0.77	0.0756836286143808
ZCCHC11	2.32462108979704e-06	-0.259538450023814	0.316	0.248	0.0761034452377755
SEMA3C	2.3747794380011e-06	-0.733483117843205	0.35	0.363	0.0777455292412799
IL1RN	2.56567376754387e-06	-0.424897050480015	0.5	0.509	0.0839950278018511
GOLGA4	2.67058201748514e-06	-0.350231258130448	0.739	0.682	0.0874295140884284
AKAP9	2.94825417884427e-06	-0.525269020354853	0.603	0.568	0.0965199453070037
MRC2	3.48237629799623e-06	-0.930482799790641	0.272	0.291	0.1140060352438
GOLGB1	6.21655660805977e-06	-0.400951584136183	0.666	0.625	0.203517630234661
GRIPAP1	6.29802474477396e-06	-0.261591591767957	0.28	0.215	0.20618473409441
TTC3	6.82470086064488e-06	-0.492014598907134	0.524	0.5	0.223427056775792
DRAM1	7.73722406163502e-06	-0.687069009540366	0.263	0.287	0.253301241329807
PDDC1	8.09310613891641e-06	-0.290584053887787	0.255	0.198	0.264952108775845
PSG4	9.47112870525356e-06	-0.510096659595004	0.39	0.402	0.310065811552591
MVP	1.42837353587003e-05	-0.589769392924614	0.338	0.35	0.46762092817313
ZNF451	1.43736454986434e-05	-0.266318251301191	0.353	0.282	0.470564406334586
ITGAV	1.92184921644436e-05	-0.726777529529896	0.299	0.318	0.629174996479555
FNDC3B	1.9668813734086e-05	-0.385376417059163	0.661	0.61	0.643917624026508
RP11-14N7.2	2.65940308758024e-05	-0.600430586629739	0.567	0.539	0.87063538281202
TTC14	3.01325255352929e-05	-0.820453887330515	0.335	0.342	0.986478620974419
COL12A1	4.43676716679857e-05	-0.315750749512169	0.314	0.249	1
DIDO1	5.44976887173703e-05	-0.267702474107723	0.282	0.222	1
EMC1	5.47450590073967e-05	-0.264610342125867	0.326	0.263	1
CD46	5.48694384172306e-05	-0.769557398615675	0.359	0.364	1
TMEM59	5.71565025235743e-05	-0.398910832954782	0.647	0.582	1
COL6A1	6.0362171969685e-05	-0.809559385310764	0.237	0.262	1
CD68	6.92388644040744e-05	-0.431838191729625	0.552	0.52	1
SLC38A2	8.05229075699917e-05	-0.496434642126854	0.562	0.531	1
OSTM1	8.05867874324115e-05	-0.531967488061824	0.338	0.348	1
NAMPT	9.21437540857388e-05	-0.415799561137824	0.674	0.607	1
AL589743.1	0.00010103726146552	-0.941570806658104	0.241	0.261	1
IDS	0.000115655919014661	-0.388191938666397	0.588	0.546	1
GPATCH8	0.000121336409705232	-0.27066661804368	0.351	0.283	1
CENPC	0.000145781766812109	-0.488944678595254	0.411	0.331	1
IL1B	0.000169283826058837	-0.295195592355967	0.828	0.77	1
CA12	0.000206363855224426	-0.597737655664331	0.32	0.33	1
TMEM66	0.000220514294213729	-0.311038714203207	0.677	0.617	1
TAPBP	0.000250145761190959	-0.40429366183773	0.501	0.485	1
GGA1	0.000252098270055245	-0.378235986774327	0.266	0.212	1
CPD	0.00027377181319349	-0.861199463371737	0.264	0.278	1
ZNF292	0.000277505433441477	-0.499536308229297	0.55	0.523	1
VPS13C	0.000295654414870886	-0.702319141251865	0.336	0.346	1
RNMT	0.00029582867131112	-0.510441868764743	0.455	0.442	1
SERINC1	0.000302548728515333	-0.480981853989383	0.418	0.414	1
MSL1	0.00031693595524739	-0.30008921661359	0.266	0.215	1
PPM1F	0.000345924705383747	-0.275755642356554	0.332	0.273	1
CLCN7	0.0003565676233464	-0.7292552195308	0.253	0.27	1
ATRX	0.000441178944911105	-0.375327258448256	0.691	0.635	1
C19orf25	0.00049014763831155	-0.251759447100234	0.261	0.212	1
PLOD1	0.000552458918370633	-0.44360940669554	0.558	0.523	1
ITGA2	0.000829041944331648	-0.642360258901288	0.356	0.359	1
SLC2A11	0.000866480664443815	-0.750969234242413	0.234	0.252	1
DOCK5	0.00108994934225224	-0.699219329335016	0.448	0.432	1
PLD3	0.00113482111941321	-0.496187015653027	0.36	0.363	1
DDX17	0.00113994197148422	-0.43660915383977	0.755	0.688	1
PLAT	0.00121161221072038	-0.480686307541461	0.35	0.291	1
SREK1	0.00122546229144159	-0.311972210369346	0.401	0.335	1
ATP6AP1	0.00125654186225544	-0.578772034275579	0.476	0.454	1
AVL9	0.00126365552875733	-0.7527251927323	0.359	0.359	1
HSPA5	0.00136635316947926	-0.299813008523543	0.863	0.792	1
C4orf3	0.00146709264185435	-0.27606062506102	0.697	0.609	1
GRINA	0.0015832497802947	-0.303571537546483	0.547	0.513	1
UBR5	0.00165266187053765	-0.300035959934831	0.405	0.333	1
PPP6R2	0.00169336163757403	-0.377600837447458	0.284	0.235	1
MMP3	0.00177667700497516	-0.306583773951216	0.666	0.575	1
SH3PXD2A	0.00224074189486789	-0.601268326866464	0.29	0.297	1
KIDINS220	0.00224900030734594	-0.260641040266222	0.354	0.294	1
REV3L	0.00230966368981108	-0.303093773677807	0.277	0.23	1
RNF213	0.00278146747354711	-0.562784836017756	0.378	0.377	1
ZNF500	0.00281324388080561	-0.494478218343575	0.324	0.269	1
STC2	0.00287911096170394	-0.26344118164806	0.832	0.757	1
MGEA5	0.00321638832294401	-0.26477999934126	0.309	0.259	1
USP49	0.00343859160297754	-0.480193386512449	0.263	0.218	1
POGZ	0.00379915338180464	-0.459796663378828	0.256	0.21	1
ARHGAP22	0.00405796934218811	-0.285423705256764	0.346	0.289	1
GCC2	0.00467598970943284	-0.577660063582245	0.361	0.353	1
DDIT4	0.00469279501988825	-0.459652458516651	0.315	0.322	1
MARK3	0.00501813366320637	-0.270038236073437	0.274	0.229	1
PIK3C2A	0.00527818477984418	-0.327035125144337	0.311	0.26	1
HLA-E	0.00548545628654844	-0.299704230417948	0.635	0.574	1
GAK	0.00555176779230081	-0.315650985679907	0.293	0.246	1
MAGED1	0.00573382330604426	-0.471025455064669	0.38	0.373	1
ARHGEF12	0.00583662661948151	-0.29036789274959	0.272	0.229	1
SFXN5	0.00641373611825726	-0.438440450799866	0.261	0.218	1
JMJD1C	0.00646061978691152	-0.273946692396393	0.371	0.313	1
AHI1	0.00683683954836379	-0.561732125613889	0.468	0.445	1
SERPINE2	0.00764430088012804	-0.457839985802493	0.447	0.424	1
KDM5C	0.00780422048241989	-0.252267821500188	0.261	0.221	1
CYB5R1	0.0079702950916104	-0.480790597379077	0.412	0.393	1
EIF4A2	0.00835828444302463	-0.503814315018217	0.512	0.479	1
CLN8	0.00911419353136964	-0.607988692443578	0.309	0.309	1
DPP7	0.00968477362383006	-0.466825689151646	0.302	0.309	1
MMP24-AS1	0.01016658154818	-0.2522021290574	0.672	0.585	1
ATP13A3	0.0106678429226516	-0.381997605327973	0.533	0.498	1
CHPF	0.0107167662525331	-0.454328837291176	0.433	0.411	1
TMEM30A	0.0107492758906825	-0.423461735431535	0.501	0.468	1
NEMF	0.0110194371704009	-0.25914539082984	0.253	0.214	1
PRPF4B	0.0120853949320693	-0.453120774009875	0.469	0.394	1
NRP2	0.0127589764513065	-0.408607161167096	0.546	0.504	1
SLC6A6	0.0130258902158732	-0.407509314805334	0.294	0.247	1
HMGA2	0.0135484812394213	-0.476280715945524	0.65	0.587	1
TRIO	0.014100018476877	-0.384580342430763	0.457	0.384	1
RP11-366L20.2	0.0144947190523817	-0.614973891279156	0.265	0.271	1
PHKB	0.0147859480343184	-0.256288278172548	0.345	0.293	1
ADPGK	0.0156402178166925	-0.34376870754474	0.296	0.252	1
HERPUD1	0.0171387726546398	-0.605218888888302	0.287	0.287	1
MLXIP	0.0191013853646564	-0.324796871931516	0.274	0.233	1
RDH11	0.0213109794197794	-0.297865234540122	0.358	0.305	1
SHPRH	0.0221051231495541	-0.545288162289386	0.251	0.211	1
ENTPD4	0.0225440145650193	-0.690341525353039	0.305	0.301	1
P4HA1	0.0233971894833481	-0.278616277740983	0.664	0.604	1
DFNA5	0.0241519828683693	-0.262920752077366	0.373	0.318	1
RP11-83A24.2	0.0264793565241021	-0.501702775565344	0.253	0.215	1
SMG1	0.0268649195571078	-0.431539871490433	0.412	0.35	1
TNRC6B	0.0271724555400259	-0.448499602608517	0.448	0.424	1
CHD2	0.0289961943991858	-0.306411772410737	0.499	0.428	1
GLRX	0.0295118189969075	-0.28556621388471	0.546	0.506	1
ASAH1	0.0305094442312442	-0.399624764979711	0.445	0.419	1
SEL1L	0.0307751001755977	-0.61461683935648	0.244	0.25	1
ARMCX3	0.030979298584712	-0.429733234058059	0.354	0.349	1
RB1CC1	0.0311577433871678	-0.288297055585091	0.72	0.636	1
CCDC93	0.0314555749638248	-0.389899140185523	0.282	0.241	1
IBTK	0.0319890984281852	-0.276513258533276	0.328	0.284	1
ZNF37A	0.03242331666051	-0.306522819156109	0.376	0.321	1
AKAP13	0.0325361612040293	-0.356138129468846	0.344	0.297	1
NOTCH2	0.0389553508068048	-0.295026603984537	0.433	0.37	1
ARHGAP5	0.0394671792769736	-0.263535804910795	0.373	0.324	1
CLSTN1	0.0423219560496363	-0.273786308490058	0.38	0.327	1
FNBP4	0.043621154472689	-0.46228843329363	0.315	0.271	1
LINC00657	0.0438701913999636	-0.316670357496521	0.627	0.572	1
SDC4	0.0468866327868554	-0.321453578107777	0.629	0.566	1
POLD4	0.0488088251816029	-0.369049320918311	0.427	0.402	1
SAT2	0.0491010461346092	-0.34230193877146	0.384	0.373	1
SUN1	0.0520499789223828	-0.361638154052662	0.496	0.423	1
LAMA4	0.0530658206927646	-0.444811136366601	0.396	0.379	1
TMEM259	0.055982860736726	-0.402557845940317	0.387	0.338	1
GAS6	0.0595547541217912	-0.267940888074788	0.456	0.392	1
FRMD4A	0.0605142114156594	-0.597414185761666	0.347	0.334	1
WTAP	0.0631810368596709	-0.319989241699799	0.517	0.479	1
MFSD10	0.0639420225019121	-0.30964276081078	0.387	0.333	1
SUMF2	0.0685963633053314	-0.366824966242381	0.363	0.316	1
DHRS3	0.0705436403205297	-0.453438986556006	0.344	0.336	1
BDKRB1	0.0709525525674232	-0.311536719062298	0.258	0.224	1
BIRC6	0.072955843043254	-0.323552541241463	0.415	0.358	1
GOLGA3	0.0743007253738409	-0.277465237144	0.411	0.356	1
MT-ATP8	0.0744556050460209	-0.807129878931074	0.28	0.273	1
TSC22D4	0.0767572409515552	-0.300688163304894	0.393	0.342	1
SMAD3	0.0770215887956593	-0.330259244261642	0.457	0.394	1
BOD1L1	0.0773580987784032	-0.423315313700176	0.556	0.51	1
SCARB2	0.0780729574702535	-0.40161058689075	0.417	0.397	1
LRP12	0.0804982655929137	-0.25801786160141	0.419	0.363	1
SUGP2	0.0824273035080568	-0.558160778886739	0.281	0.243	1
DNAJB14	0.0837554465721658	-0.331287046807705	0.381	0.329	1
ELP2	0.0852321265836242	-0.377651251466826	0.262	0.228	1
ERO1L	0.087304306015403	-0.382590827031978	0.44	0.413	1
KIAA0319L	0.0873818084050924	-0.53537998348778	0.319	0.309	1
COL6A3	0.0882553624139977	-0.538367218950766	0.273	0.237	1
SERINC3	0.0915491411903558	-0.257051250337233	0.607	0.548	1
COL6A2	0.0920029251104312	-0.68738999569142	0.268	0.264	1
PIEZO1	0.092315522291554	-0.48922445319482	0.362	0.311	1
RRAGD	0.0970388498579204	-0.297961673644943	0.297	0.295	1
NBPF10	0.0989950733195825	-0.63062330324294	0.26	0.257	1
ASH1L	0.101242333818428	-0.376868370380214	0.484	0.413	1
GLG1	0.101951182026052	-0.440159647927408	0.492	0.454	1
COL5A2	0.103263199550361	-0.740479897275692	0.27	0.266	1
IL6	0.104167992219806	-0.580365600354541	0.401	0.386	1
GPATCH2L	0.114817837461526	-0.68967627314743	0.339	0.325	1
BSDC1	0.114948886505916	-0.605135185977676	0.283	0.278	1
TGFBR1	0.11577555149978	-0.280255864838204	0.287	0.252	1
ME1	0.116880700811685	-0.326075760847559	0.614	0.544	1
FADS3	0.117195683758659	-0.29546282476717	0.355	0.312	1
PDK1	0.133639851956867	-0.470377968807928	0.29	0.253	1
TM9SF4	0.136979505210932	-0.273291480742449	0.256	0.226	1
CUX1	0.140993390714777	-0.27076224371095	0.297	0.262	1
HEXB	0.144085071949931	-0.281242715428515	0.608	0.542	1
PJA2	0.153436770094005	-0.447978305186697	0.287	0.281	1
NRP1	0.154062163834803	-0.334418756251516	0.531	0.454	1
WBP2	0.156556664802505	-0.293107818294901	0.379	0.36	1
MAGED2	0.158273940432115	-0.453947106820737	0.353	0.337	1
AKR1C1	0.15867268565903	-0.505179583577419	0.433	0.404	1
CCPG1	0.161197634477466	-0.38097473692345	0.545	0.49	1
PLXNB2	0.163088792898575	-0.609805037936986	0.29	0.283	1
VAT1	0.163254812527949	-0.296567986080721	0.495	0.452	1
LPP	0.167257633486042	-0.292295069601526	0.472	0.412	1
ECM1	0.167343349926932	-0.355205277976248	0.306	0.269	1
SSH1	0.167728594228893	-0.365437478113754	0.283	0.251	1
PCOLCE	0.169392739165685	-0.443229037917884	0.303	0.266	1
APOLD1	0.175378835456614	-0.455259263294944	0.293	0.256	1
SERPINB2	0.175495485794903	-0.319505959859459	0.631	0.595	1
ATXN2	0.177477059362376	-0.413012870844601	0.67	0.59	1
LRP10	0.178009728324548	-0.349454096471879	0.406	0.386	1
NABP1	0.179514985363551	-0.886743913933334	0.255	0.25	1
MACF1	0.186378119055226	-0.330058441815261	0.704	0.63	1
LPIN2	0.192208491539288	-0.283015135262585	0.364	0.32	1
SPG7	0.197760940190265	-0.611968534948443	0.282	0.249	1
PKD2	0.198650035234572	-0.466002344235442	0.279	0.273	1
CTTN	0.200267982846223	-0.298600717124851	0.564	0.507	1
ADAM12	0.205976369492595	-0.250444214153605	0.426	0.37	1
PGRMC2	0.206080657753006	-0.315737230563016	0.306	0.273	1
DDR2	0.208116957796353	-0.371443496472976	0.434	0.406	1
SPP1	0.210672383376202	-0.255261588085983	0.345	0.307	1
TCF25	0.215279812180701	-0.360131527175636	0.542	0.467	1
SLC12A8	0.24175108632399	-0.316635069160857	0.277	0.25	1
DNASE2	0.255113013133639	-0.493816245514459	0.255	0.249	1
ACO1	0.255865867720264	-0.360272160539495	0.447	0.413	1
XIAP	0.259585307589174	-0.372910065435021	0.501	0.454	1
FHOD3	0.262716912622619	-0.295806516682744	0.295	0.264	1
SNX21	0.262824183183626	-0.316454018807689	0.282	0.256	1
RAB3GAP2	0.272097542700059	-0.492206929748657	0.25	0.224	1
NFE2L1	0.282497216644272	-0.272829108877108	0.524	0.458	1
MYO5A	0.290030205840881	-0.328432972343022	0.264	0.238	1
HERC4	0.294471410911757	-0.671149284935414	0.416	0.381	1
CSF1	0.297773691924496	-0.260514322295084	0.466	0.413	1
ZMYND8	0.317688082072612	-0.363828241460818	0.471	0.411	1
CFLAR	0.329161562434126	-0.650204077729273	0.251	0.243	1
CD55	0.339516030095845	-0.304619489718637	0.286	0.259	1
TSPYL4	0.3396133733895	-0.404389718521665	0.571	0.52	1
AGRN	0.341861048322951	-0.690491418071071	0.38	0.349	1
SGCE	0.347525674071758	-0.275259803037552	0.285	0.258	1
TMEM165	0.352275395003702	-0.386018096139993	0.507	0.452	1
NF1	0.384051866941135	-0.457256258770206	0.386	0.343	1
HYOU1	0.385627472697184	-0.295480735973541	0.313	0.283	1
SLC25A36	0.407359756915536	-0.348046782270129	0.516	0.471	1
CES2	0.409209965378578	-0.30047225388002	0.259	0.235	1
SIL1	0.416359206825385	-0.399225053369357	0.34	0.32	1
MAFK	0.422287310935863	-0.477714592334186	0.335	0.317	1
